ID;Lat;Lon;Alt;Vel;Ax;Ay;Az;Mx;My;Mz
38;47.4732183333333;19.0631766666667;111.7;0.034;;;;;;
39;47.4732183333333;19.0631766666667;111.7;0.286;;;;;;
40;47.4732183333333;19.0631766666667;111.7;0.595;;;;;;
41;47.47322;19.0631766666667;111.7;1.233;;;;;;
42;47.47322;19.063175;111.7;1.881;;;;;;
43;47.4732216666667;19.063175;111.7;2.632;;;;;;
44;47.473225;19.063175;111.7;3.717;;;;;;
45;47.4732283333333;19.0631733333333;111.7;4.94;;;;;;
46;47.4732316666667;19.0631733333333;111.7;5.965;;;;;;
47;47.4732366666667;19.0631733333333;111.7;7.199;;;;;;
48;47.4732366666667;19.0631733333333;111.7;7.873;;;;;;
49;47.4732416666667;19.0631733333333;111.7;8.27;;;;;;
50;47.4732466666667;19.0631733333333;111.7;9.158;;;;;;
51;47.4732516666667;19.0631733333333;111.7;9.494;;;;;;
52;47.4732583333333;19.063175;111.7;10.102;;;;;;
53;47.473265;19.063175;111.7;10.115;;;;;;
54;47.4732716666667;19.063175;111.7;10.694;;;;;;
55;47.4732783333333;19.063175;111.7;11.09;;;;;;
56;47.473285;19.0631766666667;111.7;11.242;;;;;;
57;47.4732916666667;19.0631766666667;111.7;11.08;;;;;;
58;47.4732983333333;19.0631783333333;111.7;11.663;;;;;;
59;47.4733066666667;19.0631783333333;111.7;11.823;;;;;;
60;47.4733133333333;19.06318;111.7;11.636;;;;;;
61;47.47332;19.06318;111.7;11.636;;;;;;
62;47.4733283333333;19.06318;111.7;12.249;;;;;;
63;47.4733366666667;19.06318;111.7;12.249;;;;;;
64;47.4733433333333;19.06318;111.7;12.701;;;;;;
65;47.4733516666667;19.06318;111.7;12.658;;;;;;
66;47.47336;19.06318;111.6;12.676;;;;;;
67;47.4733666666667;19.06318;111.6;12.748;;;;;;
68;47.473375;19.06318;111.6;12.81;;;;;;
69;47.4733833333333;19.0631783333333;111.6;13.22;;;;;;
70;47.4733916666667;19.0631766666667;111.6;13.547;;;;;;
71;47.4734;19.0631766666667;111.6;13.483;;;;;;
72;47.47341;19.063175;111.6;13.562;;;;;;
73;47.4734183333333;19.0631733333333;111.6;13.94;;;;;;
74;47.4734266666667;19.0631716666667;111.6;14.012;;;;;;
75;47.473435;19.06317;111.6;14.394;;;;;;
76;47.473445;19.0631683333333;111.6;14.375;;;;;;
77;47.4734533333333;19.0631666666667;111.6;14.983;;;;;;
78;47.4734633333333;19.0631633333333;111.6;15.107;;;;;;
79;47.4734633333333;19.0631633333333;111.6;14.874;;;;;;
80;47.4734716666667;19.0631616666667;111.6;15.217;;;;;;
81;47.4734816666667;19.06316;111.6;15.54;;;;;;
82;47.4734916666667;19.0631566666667;111.6;15.758;;;;;;
83;47.4735016666667;19.063155;111.6;15.787;;;;;;
84;47.4735116666667;19.0631516666667;111.6;16.199;;;;;;
85;47.4735216666667;19.06315;111.6;15.988;;;;;;
86;47.4735316666667;19.0631466666667;111.6;16.19;;;;;;
87;47.4735416666667;19.063145;111.6;16.367;;;;;;
88;47.4735516666667;19.0631416666667;111.6;16.267;;;;;;
89;47.4735616666667;19.0631383333333;111.6;16.267;;;;;;
90;47.4735716666667;19.0631366666667;111.6;16.53;;;;;;
91;47.4735816666667;19.0631333333333;111.6;16.556;;;;;;
92;47.4735916666667;19.0631316666667;111.6;16.499;;;;;;
93;47.4736016666667;19.0631283333333;111.6;16.781;;;;;;
94;47.4736116666667;19.063125;111.5;16.64;;;;;;
95;47.4736216666667;19.0631216666667;111.5;16.59;;;;;;
96;47.4736316666667;19.06312;111.5;16.412;;;;;;
97;47.4736433333333;19.0631166666667;111.5;16.627;;;;;;
98;47.4736533333333;19.0631133333333;111.5;16.433;;;;;;
99;47.4736633333333;19.06311;111.5;16.539;;;;;;
100;47.4736733333333;19.0631066666667;111.5;16.647;;;;;;
101;47.4736833333333;19.063105;111.5;15.82;;;;;;
102;47.4736916666667;19.0631016666667;111.6;15.818;;;;;;
103;47.4736916666667;19.0631016666667;111.6;15.531;;;;;;
104;47.4737016666667;19.0630983333333;111.6;15.758;;;;;;
105;47.4737116666667;19.063095;111.5;15.045;;;;;;
106;47.47373;19.06309;111.5;14.49;;;;;;
107;47.47373;19.06309;111.5;13.633;;;;;;
108;47.4737383333333;19.0630866666667;111.5;13.606;;;;;;
109;47.4737466666667;19.063085;111.5;12.574;;;;;;
110;47.4737533333333;19.0630833333333;111.5;12.574;;;;;;
111;47.4737616666667;19.06308;111.5;12.112;;;;;;
112;47.4737683333333;19.0630783333333;111.5;11.303;;;;;;
113;47.473775;19.063075;111.5;10.904;;;;;;
114;47.47378;19.0630733333333;111.6;9.976;;;;;;
115;47.4737866666667;19.0630716666667;111.6;9.41;;;;;;
116;47.4737916666667;19.06307;111.6;8.569;;;;;;
117;47.4737966666667;19.0630683333333;111.6;8.232;;;;;;
118;47.4738016666667;19.0630666666667;111.6;7.644;;;;;;
119;47.473805;19.063065;111.5;6.901;;;;;;
120;47.47381;19.063065;111.5;6.709;;;;;;
121;47.4738133333333;19.0630633333333;111.5;6.621;;;;;;
122;47.4738166666667;19.0630616666667;111.6;6.492;;;;;;
123;47.4738216666667;19.06306;111.6;6.141;;;;;;
124;47.473825;19.0630583333333;111.6;6.438;;;;;;
125;47.4738283333333;19.0630583333333;111.5;6.268;;;;;;
126;47.4738316666667;19.0630566666667;111.5;5.972;;;;;;
127;47.473835;19.063055;111.5;5.982;;;;;;
128;47.47384;19.0630533333333;111.5;5.789;;;;;;
129;47.47384;19.0630533333333;111.5;6.196;;;;;;
130;47.4738433333333;19.0630516666667;111.5;6.739;;;;;;
131;47.4738466666667;19.0630516666667;111.5;7.518;;;;;;
132;47.4738516666667;19.06305;111.5;8.342;;;;;;
133;47.4738566666667;19.0630483333333;111.5;8.902;;;;;;
134;47.4738616666667;19.0630466666667;111.5;9.376;;;;;;
135;47.4738683333333;19.063045;111.6;9.979;;;;;;
136;47.4738733333333;19.0630433333333;111.6;9.979;;;;;;
137;47.47388;19.0630416666667;111.6;10.157;;;;;;
138;47.4738866666667;19.06304;111.6;10.449;;;;;;
139;47.4738933333333;19.0630383333333;111.6;10.531;;;;;;
140;47.4739;19.0630366666667;111.6;9.614;;;;;;
141;47.473905;19.063035;111.6;8.817;;;;;;
142;47.47391;19.0630316666667;111.5;8.819;;;;;;
143;47.473915;19.06303;111.6;7.848;;;;;;
144;47.4739183333333;19.0630266666667;111.6;7.475;;;;;;
145;47.4739233333333;19.063025;111.6;6.859;;;;;;
146;47.4739266666667;19.0630216666667;111.6;6.583;;;;;;
147;47.47393;19.0630183333333;111.6;6.715;;;;;;
148;47.4739333333333;19.0630133333333;111.6;6.73;;;;;;
149;47.473935;19.0630083333333;111.6;6.95;;;;;;
150;47.4739383333333;19.0630033333333;111.6;6.914;;;;;;
151;47.47394;19.0629983333333;111.6;6.836;;;;;;
152;47.47394;19.0629983333333;111.6;7.164;;;;;;
153;47.4739433333333;19.0629933333333;111.6;7.045;;;;;;
154;47.473945;19.0629866666667;111.6;7.334;;;;;;
155;47.473945;19.06298;111.6;6.949;;;;;;
156;47.4739466666667;19.0629733333333;111.6;7.257;;;;;;
157;47.4739466666667;19.0629666666667;111.6;7.412;;;;;;
158;47.4739466666667;19.06296;111.6;7.578;;;;;;
159;47.473945;19.0629533333333;111.6;8.041;;;;;;
160;47.4739433333333;19.0629383333333;111.6;8.191;;;;;;
161;47.4739433333333;19.0629383333333;111.6;8.46;;;;;;
162;47.4739433333333;19.06293;111.7;8.46;;;;;;
163;47.4739416666667;19.0629233333333;111.7;8.46;;;;;;
164;47.4739416666667;19.062915;111.7;8.264;;;;;;
165;47.47394;19.0629083333333;111.7;7.764;;;;;;
166;47.47394;19.0629016666667;111.7;7.24;;;;;;
167;47.4739383333333;19.0628966666667;111.7;6.951;;;;;;
168;47.4739383333333;19.06289;111.6;6.381;;;;;;
169;47.4739366666667;19.062885;111.7;6.002;;;;;;
170;47.4739366666667;19.06288;111.6;6.116;;;;;;
171;47.473935;19.0628733333333;111.6;5.966;;;;;;
172;47.473935;19.0628683333333;111.6;5.796;;;;;;
173;47.473935;19.0628633333333;111.6;5.752;;;;;;
174;47.473935;19.0628583333333;111.6;5.853;;;;;;
175;47.473935;19.0628533333333;111.6;5.561;;;;;;
176;47.473935;19.0628483333333;111.6;5.31;;;;;;
177;47.473935;19.0628483333333;111.6;5.52;;;;;;
178;47.4739366666667;19.0628383333333;111.7;5.341;;;;;;
179;47.4739383333333;19.0628333333333;111.6;5.922;;;;;;
180;47.4739383333333;19.0628333333333;111.6;6.514;;;;;;
181;47.47394;19.0628266666667;111.6;6.828;;;;;;
182;47.4739416666667;19.0628216666667;111.6;7.71;;;;;;
183;47.4739433333333;19.062815;111.6;7.716;;;;;;
184;47.4739466666667;19.06281;111.6;7.837;;;;;;
185;47.4739516666667;19.062805;111.6;7.837;;;;;;
186;47.473955;19.0628;111.7;8.69;;;;;;
187;47.47396;19.0627966666667;111.7;8.69;;;;;;
188;47.473965;19.0627933333333;111.8;8.934;;;;;;
189;47.4739716666667;19.0627916666667;111.8;9.337;;;;;;
190;47.4739766666667;19.06279;111.8;9.716;;;;;;
191;47.4739833333333;19.0627883333333;111.9;10.059;;;;;;
192;47.47399;19.0627866666667;111.9;10.002;;;;;;
193;47.4739966666667;19.062785;111.9;10.615;;;;;;
194;47.4740033333333;19.0627833333333;111.9;11.144;;;;;;
195;47.47401;19.0627816666667;112;11.286;;;;;;
196;47.4740166666667;19.06278;112;11.689;;;;;;
197;47.474025;19.0627766666667;112;12.173;;;;;;
198;47.4740333333333;19.062775;112;12.632;;;;;;
199;47.47404;19.0627716666667;112;12.777;;;;;;
200;47.4740483333333;19.06277;112;13.587;;;;;;
201;47.4740566666667;19.0627666666667;112;13.364;;;;;;
202;47.474065;19.062765;112;13.507;;;;;;
203;47.4740733333333;19.0627616666667;112;14.353;;;;;;
204;47.4740733333333;19.0627616666667;112;14.157;;;;;;
205;47.4740833333333;19.0627583333333;111.9;14.681;;;;;;
206;47.4740916666667;19.062755;111.9;14.955;;;;;;
207;47.4741;19.0627516666667;112;15.135;;;;;;
208;47.47411;19.0627483333333;112;15.444;;;;;;
209;47.47412;19.0627466666667;112;15.671;;;;;;
210;47.4741283333333;19.0627433333333;112.1;15.671;;;;;;
211;47.4741383333333;19.06274;112.1;16.964;;;;;;
212;47.47415;19.0627366666667;112.1;16.964;;;;;;
213;47.47416;19.0627333333333;112.2;18.161;;;;;;
214;47.47417;19.06273;112.3;18.161;;;;;;
215;47.4741816666667;19.0627266666667;112.3;17.892;;;;;;
216;47.4741933333333;19.0627216666667;112.3;19.308;;;;;;
217;47.474205;19.06272;112.4;18.016;;;;;;
218;47.4742166666667;19.0627166666667;112.4;19.614;;;;;;
219;47.4742283333333;19.0627116666667;112.5;19.231;;;;;;
220;47.47424;19.0627083333333;112.5;19.817;;;;;;
221;47.4742533333333;19.0627066666667;112.7;19.271;;;;;;
222;47.474265;19.0627033333333;112.7;20.49;;;;;;
223;47.4742783333333;19.0627;112.8;19.85;;;;;;
224;47.47429;19.0626966666667;112.9;19.215;;;;;;
225;47.4743016666667;19.0626933333333;113;19.696;;;;;;
226;47.4743016666667;19.0626933333333;113;20.015;;;;;;
227;47.4743133333333;19.06269;112.9;19.342;;;;;;
228;47.474325;19.0626866666667;113;19.305;;;;;;
229;47.4743383333333;19.0626833333333;113;19.564;;;;;;
230;47.47435;19.06268;113;19.903;;;;;;
231;47.4743616666667;19.0626766666667;113.1;19.953;;;;;;
232;47.4743733333333;19.0626733333333;113.1;20.356;;;;;;
233;47.4743866666667;19.06267;113.2;20.356;;;;;;
234;47.4744;19.0626666666667;113.2;20.541;;;;;;
235;47.4744116666667;19.0626616666667;113.2;20.512;;;;;;
236;47.474425;19.0626583333333;113.3;20.9;;;;;;
237;47.4744383333333;19.062655;113.3;21.054;;;;;;
238;47.4744516666667;19.0626516666667;113.3;21.369;;;;;;
239;47.474465;19.0626483333333;113.4;21.992;;;;;;
240;47.4744783333333;19.0626433333333;113.4;22.092;;;;;;
241;47.4744916666667;19.06264;113.4;22.438;;;;;;
242;47.474505;19.062635;113.5;22.462;;;;;;
243;47.47452;19.0626316666667;113.5;22.568;;;;;;
244;47.4745333333333;19.062625;113.4;23.078;;;;;;
245;47.4745333333333;19.062625;113.4;23.148;;;;;;
246;47.4745616666667;19.0626166666667;113.4;23.463;;;;;;
247;47.4745616666667;19.0626166666667;113.4;23.011;;;;;;
248;47.4745766666667;19.0626116666667;113.5;23.451;;;;;;
249;47.47459;19.0626066666667;113.5;23.113;;;;;;
250;47.474605;19.0626033333333;113.5;22.954;;;;;;
251;47.4746183333333;19.0625983333333;113.5;22.954;;;;;;
252;47.4746333333333;19.062595;113.5;23.353;;;;;;
253;47.4746466666667;19.06259;113.4;23.319;;;;;;
254;47.4746616666667;19.062585;113.5;22.83;;;;;;
255;47.4746766666667;19.0625816666667;113.6;23.675;;;;;;
256;47.47469;19.0625766666667;113.6;23.144;;;;;;
257;47.474705;19.0625733333333;113.6;23.205;;;;;;
258;47.4747183333333;19.0625683333333;113.6;23.13;;;;;;
259;47.4747333333333;19.0625633333333;113.6;23.488;;;;;;
260;47.4747466666667;19.06256;113.7;22.913;;;;;;
261;47.4747616666667;19.062555;113.7;22.772;;;;;;
262;47.474775;19.0625516666667;113.7;22.764;;;;;;
263;47.47479;19.0625466666667;113.7;22.728;;;;;;
264;47.4748033333333;19.0625416666667;113.7;22.556;;;;;;
265;47.4748166666667;19.0625383333333;113.8;21.971;;;;;;
266;47.4748166666667;19.0625383333333;113.8;22.544;;;;;;
267;47.47483;19.0625333333333;113.7;22.042;;;;;;
268;47.4748433333333;19.06253;113.9;21.926;;;;;;
269;47.4748566666667;19.062525;113.9;21.225;;;;;;
270;47.47487;19.0625233333333;113.9;21.03;;;;;;
271;47.4748833333333;19.06252;114.1;22.28;;;;;;
272;47.4748966666667;19.0625166666667;114.3;22.28;;;;;;
273;47.4749083333333;19.0625116666667;114.2;20.865;;;;;;
274;47.4749216666667;19.06251;114.3;20.543;;;;;;
275;47.4749333333333;19.0625066666667;114.4;19.964;;;;;;
276;47.474945;19.0624983333333;114;19.974;;;;;;
277;47.4749566666667;19.062495;114;18.946;;;;;;
278;47.4749683333333;19.0624916666667;114;18.752;;;;;;
279;47.47498;19.0624883333333;114.1;18.543;;;;;;
280;47.4749916666667;19.062485;114.1;18.151;;;;;;
281;47.4750033333333;19.0624816666667;114.1;18.589;;;;;;
282;47.4750133333333;19.0624783333333;114.1;18.644;;;;;;
283;47.4750133333333;19.0624783333333;114.1;17.129;;;;;;
284;47.475025;19.062475;114;18.647;;;;;;
285;47.4750466666667;19.0624666666667;113.9;18.192;;;;;;
286;47.4750466666667;19.0624666666667;113.9;17.818;;;;;;
287;47.4750583333333;19.0624616666667;113.9;18.421;;;;;;
288;47.4750683333333;19.0624583333333;113.9;17.712;;;;;;
289;47.47508;19.062455;113.9;18.057;;;;;;
290;47.47509;19.0624516666667;113.9;17.91;;;;;;
291;47.4751016666667;19.0624483333333;113.8;17.771;;;;;;
292;47.4751116666667;19.0624433333333;113.8;17.878;;;;;;
293;47.4751233333333;19.06244;113.8;17.878;;;;;;
294;47.4751333333333;19.0624366666667;113.8;17.674;;;;;;
295;47.475145;19.0624333333333;113.7;17.718;;;;;;
296;47.475155;19.0624283333333;113.7;17.682;;;;;;
297;47.4751666666667;19.062425;113.7;17.628;;;;;;
298;47.4751766666667;19.0624216666667;113.7;17.817;;;;;;
299;47.4751883333333;19.0624166666667;113.7;17.688;;;;;;
300;47.4751983333333;19.0624133333333;113.6;17.697;;;;;;
301;47.4752083333333;19.0624083333333;113.6;17.548;;;;;;
302;47.47522;19.062405;113.6;16.703;;;;;;
303;47.47523;19.0624016666667;113.6;16.719;;;;;;
304;47.47524;19.0623983333333;113.6;16.239;;;;;;
305;47.4752483333333;19.062395;113.6;15.767;;;;;;
306;47.4752583333333;19.0623916666667;113.5;14.974;;;;;;
307;47.4752666666667;19.0623883333333;113.5;13.734;;;;;;
308;47.4752666666667;19.0623883333333;113.5;13.282;;;;;;
309;47.475275;19.062385;113.5;11.953;;;;;;
310;47.4752816666667;19.0623833333333;113.5;11.47;;;;;;
311;47.4752883333333;19.06238;113.5;10.296;;;;;;
312;47.475295;19.0623783333333;113.5;9.093;;;;;;
313;47.4753;19.0623766666667;113.5;8.15;;;;;;
314;47.475305;19.062375;113.5;6.809;;;;;;
315;47.47531;19.062375;113.6;6.397;;;;;;
316;47.4753133333333;19.0623733333333;113.6;6.397;;;;;;
317;47.4753166666667;19.0623733333333;113.6;5.691;;;;;;
318;47.47532;19.0623716666667;113.6;5.365;;;;;;
319;47.4753233333333;19.0623716666667;113.6;4.32;;;;;;
320;47.475325;19.06237;113.6;3.42;;;;;;
321;47.4753266666667;19.06237;113.6;3.42;;;;;;
322;47.4753283333333;19.0623683333333;113.6;2.882;;;;;;
323;47.47533;19.0623683333333;113.6;2.454;;;;;;
324;47.4753316666667;19.0623683333333;113.5;1.73;;;;;;
325;47.4753316666667;19.0623683333333;113.5;1.225;;;;;;
326;47.4753333333333;19.0623666666667;113.5;0.799;;;;;;
327;47.4753333333333;19.0623666666667;113.5;0.386;;;;;;
328;47.4753333333333;19.0623666666667;113.4;0.051;;;;;;
329;47.4753333333333;19.0623666666667;113.4;0.009;;;;;;
330;47.4753333333333;19.0623666666667;113.4;0.078;;;;;;
331;47.4753333333333;19.0623666666667;113.4;0.065;;;;;;
332;47.4753333333333;19.0623666666667;113.4;0.11;;;;;;
333;47.4753333333333;19.062365;113.4;0.167;;;;;;
334;47.4753333333333;19.062365;113.3;0.196;;;;;;
335;47.4753333333333;19.062365;113.3;0.286;;;;;;
336;47.4753333333333;19.062365;113.3;0.757;;;;;;
337;47.475335;19.062365;113.3;1.361;;;;;;
338;47.4753366666667;19.062365;113.3;2.091;;;;;;
339;47.4753383333333;19.0623633333333;113.3;2.859;;;;;;
340;47.4753416666667;19.0623633333333;113.3;4.256;;;;;;
341;47.475345;19.0623616666667;113.3;5.438;;;;;;
342;47.4753483333333;19.0623616666667;113.3;6.744;;;;;;
343;47.47536;19.0623583333333;113.3;8.917;;;;;;
344;47.47536;19.0623583333333;113.3;10.271;;;;;;
345;47.4753666666667;19.0623583333333;113.3;10.271;;;;;;
346;47.4753733333333;19.0623566666667;113.3;10.255;;;;;;
347;47.4753733333333;19.0623566666667;113.3;11.479;;;;;;
348;47.4753866666667;19.062355;113.3;11.603;;;;;;
349;47.475395;19.0623533333333;113.3;11.998;;;;;;
350;47.475395;19.0623533333333;113.3;12.713;;;;;;
351;47.47541;19.0623516666667;113.3;12.576;;;;;;
352;47.47541;19.0623516666667;113.3;12.695;;;;;;
353;47.4754183333333;19.06235;113.2;12.695;;;;;;
354;47.4754266666667;19.0623483333333;113.2;12.683;;;;;;
355;47.475435;19.0623483333333;113.2;12.683;;;;;;
356;47.4754416666667;19.0623466666667;113.2;12.775;;;;;;
357;47.47545;19.062345;113.2;12.535;;;;;;
358;47.4754583333333;19.0623433333333;113.2;12.756;;;;;;
359;47.4754666666667;19.0623433333333;113.2;12.641;;;;;;
360;47.4754733333333;19.0623416666667;113.1;12.355;;;;;;
361;47.4754816666667;19.06234;113.1;12.249;;;;;;
362;47.4754883333333;19.0623383333333;113.1;12.15;;;;;;
363;47.4754966666667;19.0623383333333;113.1;12.236;;;;;;
364;47.4755033333333;19.0623366666667;113.1;11.991;;;;;;
365;47.4755116666667;19.0623366666667;113.1;11.694;;;;;;
366;47.4755183333333;19.062335;113.1;11.738;;;;;;
367;47.4755266666667;19.062335;113.1;11.759;;;;;;
368;47.4755266666667;19.062335;113.1;11.752;;;;;;
369;47.47554;19.062335;113.1;11.709;;;;;;
370;47.47554;19.062335;113.1;11.1;;;;;;
371;47.4755483333333;19.062335;113;10.773;;;;;;
372;47.475555;19.062335;113;10.34;;;;;;
373;47.4755616666667;19.062335;113;9.86;;;;;;
374;47.4755666666667;19.0623383333333;112.9;9.875;;;;;;
375;47.4755733333333;19.06234;112.9;9.644;;;;;;
376;47.4755783333333;19.0623416666667;112.9;9.314;;;;;;
377;47.475585;19.062345;112.8;9.257;;;;;;
378;47.47559;19.06235;112.9;9.298;;;;;;
379;47.475595;19.0623533333333;112.9;9.249;;;;;;
380;47.4755983333333;19.0623583333333;112.8;8.523;;;;;;
381;47.4756033333333;19.0623633333333;112.8;8.56;;;;;;
382;47.4756066666667;19.0623683333333;112.8;8.56;;;;;;
383;47.47561;19.062375;112.8;8.367;;;;;;
384;47.4756133333333;19.06238;112.8;8.092;;;;;;
385;47.475615;19.0623866666667;112.8;7.874;;;;;;
386;47.4756183333333;19.0623933333333;112.8;7.904;;;;;;
387;47.47562;19.0624;112.8;7.676;;;;;;
388;47.4756216666667;19.0624066666667;112.7;7.462;;;;;;
389;47.4756233333333;19.0624133333333;112.7;7.554;;;;;;
390;47.475625;19.0624183333333;112.7;7.004;;;;;;
391;47.475625;19.062425;112.7;6.62;;;;;;
392;47.4756266666667;19.0624316666667;112.7;6.62;;;;;;
393;47.4756283333333;19.0624366666667;112.6;6.213;;;;;;
394;47.4756283333333;19.0624416666667;112.6;5.834;;;;;;
395;47.47563;19.0624466666667;112.6;5.434;;;;;;
396;47.47563;19.06245;112.6;5.058;;;;;;
397;47.4756316666667;19.062455;112.5;4.663;;;;;;
398;47.4756316666667;19.0624583333333;112.5;4.114;;;;;;
399;47.4756333333333;19.0624616666667;112.5;3.628;;;;;;
400;47.4756333333333;19.0624633333333;112.5;3.06;;;;;;
401;47.4756333333333;19.062465;112.4;2.377;;;;;;
402;47.4756333333333;19.0624666666667;112.4;1.677;;;;;;
403;47.4756333333333;19.0624666666667;112.4;1.677;;;;;;
404;47.4756333333333;19.0624666666667;112.3;0.307;;;;;;
405;47.4756333333333;19.0624666666667;112.3;0.136;;;;;;
406;47.4756333333333;19.0624666666667;112.2;0.028;;;;;;
407;47.475635;19.0624666666667;112.2;0.01;;;;;;
408;47.475635;19.0624666666667;112.1;0.038;;;;;;
409;47.475635;19.0624666666667;112;0.03;;;;;;
410;47.475635;19.062465;112;0.025;;;;;;
411;47.475635;19.062465;112;0.033;;;;;;
412;47.475635;19.062465;111.9;0.049;;;;;;
413;47.475635;19.062465;111.9;0.057;;;;;;
414;47.475635;19.062465;111.8;0.079;;;;;;
415;47.475635;19.062465;111.8;0.056;;;;;;
416;47.475635;19.0624633333333;111.7;0.034;;;;;;
417;47.475635;19.0624633333333;111.7;0.089;;;;;;
418;47.475635;19.0624633333333;111.6;0.028;;;;;;
419;47.475635;19.0624633333333;111.6;0.029;;;;;;
420;47.475635;19.0624633333333;111.6;0.02;;;;;;
421;47.475635;19.0624633333333;111.6;0.011;;;;;;
422;47.475635;19.0624633333333;111.6;0.415;;;;;;
423;47.475635;19.0624633333333;111.5;1.139;;;;;;
424;47.475635;19.062465;111.5;1.911;;;;;;
425;47.475635;19.062465;111.5;2.59;;;;;;
426;47.4756366666667;19.0624683333333;111.5;4.1;;;;;;
427;47.4756366666667;19.062475;111.5;4.933;;;;;;
428;47.4756383333333;19.06248;111.5;5.829;;;;;;
429;47.4756383333333;19.06248;111.5;6.696;;;;;;
430;47.47564;19.0624866666667;111.5;7.478;;;;;;
431;47.4756433333333;19.0625;111.5;8.167;;;;;;
432;47.4756433333333;19.0625;111.5;9.019;;;;;;
433;47.4756483333333;19.062515;111.5;9.419;;;;;;
434;47.4756516666667;19.0625233333333;111.5;10.123;;;;;;
435;47.4756516666667;19.0625233333333;111.5;10.512;;;;;;
436;47.475655;19.06253;111.5;11.34;;;;;;
437;47.47566;19.0625383333333;111.5;11.963;;;;;;
438;47.475665;19.0625466666667;111.5;12.779;;;;;;
439;47.4756716666667;19.0625533333333;111.6;13.658;;;;;;
440;47.4756783333333;19.06256;111.6;14.169;;;;;;
441;47.4756866666667;19.0625666666667;111.6;14.169;;;;;;
442;47.475695;19.0625733333333;111.7;15.125;;;;;;
443;47.475705;19.0625766666667;111.7;16.016;;;;;;
444;47.475715;19.06258;111.7;16.429;;;;;;
445;47.475725;19.0625833333333;111.8;16.966;;;;;;
446;47.475735;19.062585;111.7;17.36;;;;;;
447;47.4757466666667;19.062585;111.8;18.457;;;;;;
448;47.4757583333333;19.062585;111.7;19.027;;;;;;
449;47.4757716666667;19.0625816666667;111.7;19.439;;;;;;
450;47.4757833333333;19.06258;111.7;19.47;;;;;;
451;47.475795;19.0625766666667;111.7;19.377;;;;;;
452;47.4758066666667;19.0625716666667;111.7;19.255;;;;;;
453;47.4758183333333;19.0625666666667;111.7;19.283;;;;;;
454;47.47583;19.06256;111.7;19.074;;;;;;
455;47.4758416666667;19.062555;111.7;19.6;;;;;;
456;47.4758416666667;19.062555;111.7;19.984;;;;;;
457;47.4758516666667;19.0625483333333;111.7;20.657;;;;;;
458;47.475865;19.06254;111.7;21.147;;;;;;
459;47.4758766666667;19.0625333333333;111.7;21.966;;;;;;
460;47.4759033333333;19.06252;111.7;22.745;;;;;;
461;47.4759033333333;19.06252;111.7;23.531;;;;;;
462;47.4759166666667;19.0625116666667;111.7;23.624;;;;;;
463;47.47593;19.0625033333333;111.7;24.376;;;;;;
464;47.475945;19.0624966666667;111.7;24.376;;;;;;
465;47.47596;19.0624883333333;111.8;24.83;;;;;;
466;47.475975;19.06248;111.7;25.638;;;;;;
467;47.47599;19.0624716666667;111.7;26.257;;;;;;
468;47.476005;19.0624633333333;111.8;26.711;;;;;;
469;47.4760216666667;19.0624533333333;111.8;27.248;;;;;;
470;47.4760383333333;19.062445;111.8;27.93;;;;;;
471;47.476055;19.062435;111.8;28.535;;;;;;
